exchange,symbol,baseAsset,quoteAsset,volume,category
Binance,DFBUSD,DFBUSD,Other,576880.6958,Low Volume
Binance,BERAUSDC,BERAUSDC,Other,575417.968854,Low Volume
Binance,FTMEUR,FTMEUR,Other,574994.4952,Low Volume
Binance,TBUSD,TBUSD,Other,574759.384866,Low Volume
Binance,NEWTUSDT,NEWT,USDT,574715.3408,Low Volume
Binance,XMRUSDT,XMR,USDT,574681.0774,Low Volume
Binance,LRCBUSD,LRCBUSD,Other,573333.7483,Low Volume
Binance,AUTOUSDT,AUTO,USDT,570865.3382,Low Volume
Binance,RDNTUSDT,RDNT,USDT,570473.19856,Low Volume
Binance,AIONUSDT,AION,USDT,569915.46452,Low Volume
Binance,MINABUSD,MINABUSD,Other,569206.7148,Low Volume
Binance,HAEDALTRY,HAEDALTRY,Other,569009.5381,Low Volume
Binance,NBSUSDT,NBS,USDT,568886.572924,Low Volume
Binance,MATICBUSD,MATICBUSD,Other,568308.21903,Low Volume
Binance,ACMUSDT,ACM,USDT,567920.9716,Low Volume
Binance,WRXBUSD,WRXBUSD,Other,567623.69277,Low Volume
Binance,ADAAUD,ADAAUD,Other,566824.26204,Low Volume
Binance,CHESSUSDT,CHESS,USDT,566390.91583,Low Volume
Binance,HMSTRUSDT,HMSTR,USDT,566364.327435,Low Volume
Binance,BSWUSDT,BSW,USDT,564542.19557,Low Volume
Bybit,PONKEUSDT,PONKE,USDT,562821.7827,Low Volume
Bybit,VIRTUALPERP,VIRTUALPERP,USDT,562154.3541,Low Volume
Binance,AKROBUSD,AKROBUSD,Other,559480.72736,Low Volume
Binance,ZILBUSD,ZILBUSD,Other,559354.676825,Low Volume
Binance,MOBBUSD,MOBBUSD,Other,558999.32782,Low Volume
Binance,OMNIFDUSD,OMNIFDUSD,Other,558383.8487,Low Volume
Binance,LTCTUSD,LTCTUSD,Other,556128.16857,Low Volume
Binance,GALEUR,GALEUR,Other,556064.299995,Low Volume
Binance,YFIEUR,YFIEUR,Other,555117.7073,Low Volume
Binance,LOOMBUSD,LOOMBUSD,Other,554279.25959,Low Volume
Binance,ERNBUSD,ERNBUSD,Other,554196.201,Low Volume
Binance,SKLBUSD,SKLBUSD,Other,553335.33009,Low Volume
Binance,NEARBUSD,NEARBUSD,Other,553058.0996,Low Volume
Bybit,FWOGUSDT,FWOG,USDT,552562.9057,Low Volume
Binance,AXLFDUSD,AXLFDUSD,Other,550419.359289,Low Volume
Binance,INJTUSD,INJTUSD,Other,550175.4243,Low Volume
Binance,ANTUSDT,ANT,USDT,549957.8717,Low Volume
Binance,MOVRUSDT,MOVR,USDT,549459.387685,Low Volume
Binance,IQBUSD,IQBUSD,Other,549403.33526,Low Volume
Binance,POLYXBUSD,POLYXBUSD,Other,548337.40774,Low Volume
Binance,FRONTUSDT,FRONT,USDT,548328.1538,Low Volume
Binance,RNDRBUSD,RNDRBUSD,Other,547000.79212,Low Volume
Binance,APEGBP,APEGBP,Other,546536.2336,Low Volume
Bybit,COREUSDT,CORE,USDT,544706.1612,Low Volume
Binance,HIVEUSDT,HIVE,USDT,543150.4763,Low Volume
Binance,TFUELUSDT,TFUEL,USDT,542735.14792,Low Volume
Binance,APTBUSD,APTBUSD,Other,542280.030151,Low Volume
Binance,STORJBUSD,STORJBUSD,Other,540196.5256,Low Volume
Binance,PERPUSDT,PERP,USDT,539373.954081,Low Volume
Binance,JASMYBUSD,JASMYBUSD,Other,539167.4235687,Low Volume
Bybit,LUNA2USDT,LUNA2,USDT,537946.0995,Low Volume
Binance,GMXUSDT,GMX,USDT,537027.05104,Low Volume
Binance,FIDABUSD,FIDABUSD,Other,536661.56502,Low Volume
Bybit,BTCUSDT-26JUN26,BTC-26JUN26,USDT,534723.2601,Low Volume
Binance,AWEUSDT,AWE,USDT,534637.85753,Low Volume
Binance,GTOUSDT,GTO,USDT,534484.499351,Low Volume
Binance,XRPGBP,XRPGBP,Other,533230.8871,Low Volume
Binance,PDAUSDT,PDA,USDT,533148.086122,Low Volume
Binance,GFTUSDT,GFT,USDT,533097.35823,Low Volume
Binance,FTTBUSD,FTTBUSD,Other,532514.835681,Low Volume
Bybit,L3USDT,L3,USDT,531873.8773,Low Volume
Binance,ENAEUR,ENAEUR,Other,531661.68125,Low Volume
Binance,MIRUSDT,MIR,USDT,528567.844509,Low Volume
Binance,LUNCBUSD,LUNCBUSD,Other,527951.87509433,Low Volume
Binance,SOLGBP,SOLGBP,Other,526605.9025,Low Volume
Binance,VICUSDT,VIC,USDT,526314.891861,Low Volume
Bybit,TSTBSCUSDT,TSTBSC,USDT,526023.7344,Low Volume
Binance,CHZFDUSD,CHZFDUSD,Other,525228.3596,Low Volume
Binance,LDOBUSD,LDOBUSD,Other,525194.83482,Low Volume
Binance,WOOUSDT,WOO,USDT,524186.84279,Low Volume
Binance,SYNUSDT,SYN,USDT,523375.99402,Low Volume
Binance,GMXBUSD,GMXBUSD,Other,523006.86161,Low Volume
Binance,NEBLUSDT,NEBL,USDT,522050.8291,Low Volume
Binance,THETAFDUSD,THETAFDUSD,Other,518356.6194,Low Volume
Binance,COTIUSDT,COTI,USDT,517293.35272,Low Volume
Binance,ACHBUSD,ACHBUSD,Other,515992.33945,Low Volume
Binance,VGXUSDT,VGX,USDT,515639.20639,Low Volume
Binance,MATICFDUSD,MATICFDUSD,Other,514767.06573,Low Volume
Binance,GALBUSD,GALBUSD,Other,513907.425272,Low Volume
Binance,VITEBUSD,VITEBUSD,Other,513750.445655,Low Volume
Binance,ANKRBUSD,ANKRBUSD,Other,512835.925565,Low Volume
Binance,BNBDAI,BNBDAI,Other,511363.3393,Low Volume
Binance,CELOBUSD,CELOBUSD,Other,510967.1809,Low Volume
Binance,ATMUSDT,ATM,USDT,510857.5928,Low Volume
Binance,EURIUSDC,EURIUSDC,Other,508939.07177,Low Volume
Binance,DOGEAUD,DOGEAUD,Other,507777.70815,Low Volume
Binance,ALPINEBUSD,ALPINEBUSD,Other,507250.23966,Low Volume
Binance,CVCBUSD,CVCBUSD,Other,506811.4082,Low Volume
Binance,NXPCUSDC,NXPCUSDC,Other,506571.53536,Low Volume
Binance,WOOBUSD,WOOBUSD,Other,506536.02386,Low Volume
Binance,LEVERBUSD,LEVERBUSD,Other,505411.307803,Low Volume
Binance,LAZIOBUSD,LAZIOBUSD,Other,505129.535151,Low Volume
Binance,MATICAUD,MATICAUD,Other,504534.58967,Low Volume
Binance,SANTOSUSDT,SANTOS,USDT,503801.27615,Low Volume
Binance,PYTHUSDC,PYTHUSDC,Other,503563.14768,Low Volume
Binance,ORCAUSDT,ORCA,USDT,502597.72282,Low Volume
Binance,TCTUSDT,TCT,USDT,502387.03863,Low Volume
Bybit,1000BTTUSDT,1000BTT,USDT,502173.7707,Low Volume
Binance,PLABUSD,PLABUSD,Other,501706.615212,Low Volume
Binance,FISBUSD,FISBUSD,Other,496883.3172,Low Volume
Bybit,DAMUSDT,DAM,USDT,496697.3022,Low Volume
Bybit,BTCUSDT-28NOV25,BTC-28NOV25,USDT,495756.0228,Low Volume
Binance,ORNUSDT,ORN,USDT,495531.1276,Low Volume
Binance,REDUSDT,RED,USDT,493706.76806,Low Volume
Binance,TFUELBUSD,TFUELBUSD,Other,492936.2296,Low Volume
Binance,WAVESBUSD,WAVESBUSD,Other,492084.39866,Low Volume
Binance,TORNUSDT,TORN,USDT,490754.2787,Low Volume
Binance,LQTYUSDT,LQTY,USDT,489899.8919,Low Volume
Binance,WBTCBUSD,WBTCBUSD,Other,489720.255426,Low Volume
Binance,A2ZUSDT,A2Z,USDT,489615.865373,Low Volume
Binance,IOTXBUSD,IOTXBUSD,Other,489155.25838,Low Volume
Binance,DOTTUSD,DOTTUSD,Other,488670.37494,Low Volume
Binance,TLMFDUSD,TLMFDUSD,Other,488553.9994,Low Volume
Binance,DREPBUSD,DREPBUSD,Other,488176.3906,Low Volume
Binance,DODOUSDT,DODO,USDT,487810.8847,Low Volume
Binance,RIFUSDT,RIF,USDT,487365.615,Low Volume
Binance,NTRNUSDT,NTRN,USDT,486117.81969,Low Volume
Binance,WTCUSDT,WTC,USDT,485356.1247,Low Volume
Binance,TRIBEUSDT,TRIBE,USDT,485272.655,Low Volume
Binance,CFXUSDC,CFXUSDC,Other,484599.815,Low Volume
Binance,JASMYEUR,JASMYEUR,Other,484111.7562517,Low Volume
Binance,SSVBUSD,SSVBUSD,Other,480695.48129,Low Volume
Binance,BICOBUSD,BICOBUSD,Other,480245.457898,Low Volume
Binance,APEUSDC,APEUSDC,Other,480181.336901,Low Volume
Binance,AXSBUSD,AXSBUSD,Other,479553.14,Low Volume
Binance,GASUSDT,GAS,USDT,479486.485,Low Volume
Binance,STXBUSD,STXBUSD,Other,479210.41603,Low Volume
Bybit,LINKPERP,LINKPERP,USDT,479100.2255,Low Volume
Binance,PROMBUSD,PROMBUSD,Other,477986.28159,Low Volume
Binance,KAITOUSDC,KAITOUSDC,Other,477643.3077,Low Volume
Binance,HNTBUSD,HNTBUSD,Other,477635.02154,Low Volume
Bybit,YZYUSDT,YZY,USDT,476234.0772,Low Volume
Binance,RENUSDT,REN,USDT,476205.42629,Low Volume
Binance,APEBUSD,APEBUSD,Other,476156.18901,Low Volume
Bybit,AVLUSDT,AVL,USDT,475882.5985,Low Volume
Binance,ARKMTUSD,ARKMTUSD,Other,475566.4815,Low Volume
Binance,RUNETUSD,RUNETUSD,Other,474515.6971,Low Volume
Binance,OPUSDC,OPUSDC,Other,474313.735338,Low Volume
Binance,MBOXUSDT,MBOX,USDT,473921.39383,Low Volume
Binance,REPUSDT,REP,USDT,473556.1177,Low Volume
Binance,HOTUSDT,HOT,USDT,473240.798373,Low Volume
Binance,SRMUSDT,SRM,USDT,472900.205855,Low Volume
Binance,TROYUSDC,TROYUSDC,Other,472310.045476,Low Volume
Binance,UTKBUSD,UTKBUSD,Other,471511.455,Low Volume
Binance,DOCKUSDT,DOCK,USDT,471080.89641,Low Volume
Binance,SNTBUSD,SNTBUSD,Other,470671.86325,Low Volume
Bybit,HPERP,HPERP,USDT,469373.6323,Low Volume
Binance,BURGERBUSD,BURGERBUSD,Other,468639.96216,Low Volume
Binance,UFTBUSD,UFTBUSD,Other,467770.734,Low Volume
Binance,LTOBUSD,LTOBUSD,Other,467051.9854,Low Volume
Binance,FRONTUSDC,FRONTUSDC,Other,466177.0906,Low Volume
Binance,EURAEUR,EURAEUR,Other,465898.54985,Low Volume
Binance,ENJBUSD,ENJBUSD,Other,465865.14343,Low Volume
Binance,ACMBUSD,ACMBUSD,Other,465660.3316,Low Volume
Binance,RAYBUSD,RAYBUSD,Other,464062.1388,Low Volume
Binance,SNXBUSD,SNXBUSD,Other,463688.8815,Low Volume
Binance,STPTUSDT,STPT,USDT,463191.942588,Low Volume
Binance,ACABUSD,ACABUSD,Other,462801.261179,Low Volume
Binance,MEMETUSD,MEMETUSD,Other,462502.78976,Low Volume
Binance,STGBUSD,STGBUSD,Other,462041.74981,Low Volume
Binance,HOLOUSDC,HOLOUSDC,Other,461397.515,Low Volume
Binance,WAVESEUR,WAVESEUR,Other,460698.91726,Low Volume
Binance,UNIBUSD,UNIBUSD,Other,459136.42929,Low Volume
Binance,TUTUSDC,TUTUSDC,Other,458957.02446,Low Volume
Binance,ONEBUSD,ONEBUSD,Other,458866.723674,Low Volume
Binance,ETHUPUSDT,ETHUP,USDT,458839.22967,Low Volume
Binance,MASKBUSD,MASKBUSD,Other,457967.1276,Low Volume
Bybit,10000ELONUSDT,10000ELON,USDT,457208.8095,Low Volume
Binance,CLVBUSD,CLVBUSD,Other,456110.610244,Low Volume
Binance,PUNDIXBUSD,PUNDIXBUSD,Other,455395.81193,Low Volume
Binance,AUDUSDT,AUD,USDT,454709.7872,Low Volume
Binance,IOSTBUSD,IOSTBUSD,Other,454511.568579,Low Volume
Binance,SKLUSDC,SKLUSDC,Other,451200.44518,Low Volume
Binance,KP3RBUSD,KP3RBUSD,Other,450876.2117,Low Volume
Binance,PSGUSDT,PSG,USDT,450193.45994,Low Volume
Binance,POWRBUSD,POWRBUSD,Other,449946.1217,Low Volume
Binance,MLNBUSD,MLNBUSD,Other,449241.14677,Low Volume
Binance,OXTBUSD,OXTBUSD,Other,448976.921,Low Volume
Binance,GLMRBUSD,GLMRBUSD,Other,448576.86767,Low Volume
Binance,ANKRUSDT,ANKR,USDT,447140.462192,Low Volume
Binance,WINBUSD,WINBUSD,Other,446905.3575416,Low Volume
Binance,ETCBUSD,ETCBUSD,Other,446534.4374,Low Volume
Binance,SUPERBUSD,SUPERBUSD,Other,446494.3598,Low Volume
Binance,HOTBUSD,HOTBUSD,Other,445969.6885705,Low Volume
Binance,CTXCBUSD,CTXCBUSD,Other,445429.5184,Low Volume
Binance,RNDREUR,RNDREUR,Other,444980.90657,Low Volume
Binance,VETGBP,VETGBP,Other,442675.8187254,Low Volume
Bybit,SOLAYERUSDT,SOLAYER,USDT,442381.6438,Low Volume
Binance,ICPBUSD,ICPBUSD,Other,442288.33439,Low Volume
Binance,CAKETUSD,CAKETUSD,Other,441696.60803,Low Volume
Bybit,HPOS10IUSDT,HPOS10I,USDT,441611.7622,Low Volume
Binance,FLMUSDT,FLM,USDT,441033.9945,Low Volume
Binance,BOMEUSDC,BOMEUSDC,Other,440505.606625,Low Volume
Binance,IDEXUSDT,IDEX,USDT,440037.109671,Low Volume
Binance,TRBBUSD,TRBBUSD,Other,439414.6828,Low Volume
Binance,TIATUSD,TIATUSD,Other,438966.789,Low Volume
Binance,WAVESUSDT,WAVES,USDT,438682.24606,Low Volume
Binance,FORTHBUSD,FORTHBUSD,Other,438525.17288,Low Volume
Binance,LINKTUSD,LINKTUSD,Other,437996.3044,Low Volume
Binance,HARDBUSD,HARDBUSD,Other,437924.1318,Low Volume
Binance,BCHFDUSD,BCHFDUSD,Other,437375.3044,Low Volume
Binance,BARUSDT,BAR,USDT,436006.61458,Low Volume
Binance,BANDBUSD,BANDBUSD,Other,435172.9657,Low Volume
Binance,REEFBUSD,REEFBUSD,Other,433607.8629222,Low Volume
Bybit,ETHWUSDT,ETHW,USDT,432183.8585,Low Volume
Binance,NFPTUSD,NFPTUSD,Other,432067.41125,Low Volume
Binance,LITBUSD,LITBUSD,Other,431846.7159,Low Volume
Binance,PORTOBUSD,PORTOBUSD,Other,431759.910608,Low Volume
Binance,ORDITUSD,ORDITUSD,Other,431108.04374,Low Volume
Binance,MTLBUSD,MTLBUSD,Other,430690.9752,Low Volume
Binance,CREAMBUSD,CREAMBUSD,Other,430373.56049,Low Volume
Bybit,NSUSDT,NS,USDT,429831.303,Low Volume
Binance,RADBUSD,RADBUSD,Other,429729.5699,Low Volume
Binance,AVAXEUR,AVAXEUR,Other,429124.8839,Low Volume
Binance,CVPUSDT,CVP,USDT,428914.93213,Low Volume
Binance,LAZIOEUR,LAZIOEUR,Other,428382.54202,Low Volume
Binance,JSTBUSD,JSTBUSD,Other,428187.87155,Low Volume
Binance,GRTBUSD,GRTBUSD,Other,426838.0092,Low Volume
Binance,TRUMPBRL,TRUMPBRL,Other,426794.1675,Low Volume
Binance,AMBBUSD,AMBBUSD,Other,426660.36217,Low Volume
Binance,QUICKUSDT,QUICK,USDT,425966.76495,Low Volume
Binance,RVNUSDT,RVN,USDT,425032.160146,Low Volume
Binance,MTLUSDT,MTL,USDT,423910.2482,Low Volume
Binance,YGGBUSD,YGGBUSD,Other,422961.74274,Low Volume
Binance,SAGAUSDC,SAGAUSDC,Other,422907.91923,Low Volume
Binance,SXPUSDT,SXP,USDT,422697.87269,Low Volume
Binance,ANIMEFDUSD,ANIMEFDUSD,Other,422199.878839,Low Volume
Binance,STORJUSDT,STORJ,USDT,421593.1014,Low Volume
Binance,STEEMBUSD,STEEMBUSD,Other,420504.26114,Low Volume
Binance,ALPHAUSDT,ALPHA,USDT,420453.1765,Low Volume
Binance,IOTABUSD,IOTABUSD,Other,420278.0076,Low Volume
Binance,ONTBUSD,ONTBUSD,Other,420264.9723,Low Volume
Binance,PSGBUSD,PSGBUSD,Other,420181.94572,Low Volume
Binance,PEOPLEBUSD,PEOPLEBUSD,Other,418686.143965,Low Volume
Binance,RLCUSDT,RLC,USDT,417122.325,Low Volume
Binance,YFIBUSD,YFIBUSD,Other,416518.16037,Low Volume
Binance,CHESSBUSD,CHESSBUSD,Other,416515.02475,Low Volume
Binance,EOSUSDC,EOSUSDC,Other,416283.63672,Low Volume
Binance,ADAUPUSDT,ADAUP,USDT,416106.83641,Low Volume
Binance,FIROUSDT,FIRO,USDT,415626.4836,Low Volume
Binance,AAVEBUSD,AAVEBUSD,Other,414864.30286,Low Volume
Binance,POLSBUSD,POLSBUSD,Other,414476.55716,Low Volume
Binance,MITHUSDT,MITH,USDT,414287.123678,Low Volume
Binance,AERGOBUSD,AERGOBUSD,Other,412292.3735,Low Volume
Binance,PORTOEUR,PORTOEUR,Other,411765.06823,Low Volume
Binance,DOGEBUSD,DOGEBUSD,Other,410963.03712,Low Volume
Binance,LTOUSDT,LTO,USDT,410367.5303,Low Volume
Binance,ETHPLN,ETHPLN,Other,410022.6853,Low Volume
Binance,HIVETRY,HIVETRY,Other,409816.903,Low Volume
Binance,DODOBUSD,DODOBUSD,Other,407951.37032,Low Volume
Binance,GMTGBP,GMTGBP,Other,405563.53808,Low Volume
Binance,ZKUSDC,ZKUSDC,Other,404654.912489,Low Volume
Binance,DREPUSDT,DREP,USDT,404593.4049,Low Volume
Binance,CVPBUSD,CVPBUSD,Other,404343.59597,Low Volume
Binance,SCBUSD,SCBUSD,Other,402447.762154,Low Volume
Binance,RENBUSD,RENBUSD,Other,402108.951768,Low Volume
Binance,1INCHBUSD,1INCHBUSD,Other,401231.57244,Low Volume
Binance,OMGBUSD,OMGBUSD,Other,401208.9112,Low Volume
Binance,WRXUSDT,WRX,USDT,400903.64233,Low Volume
Binance,STRAXTRY,STRAXTRY,Other,400260.97,Low Volume
Bybit,ENAPERP,ENAPERP,USDT,399865.5132,Low Volume
Binance,IDEUR,IDEUR,Other,399247.88048,Low Volume
Binance,ENSOFDUSD,ENSOFDUSD,Other,398830.77164,Low Volume
Binance,ONTUSDT,ONT,USDT,398754.1911,Low Volume
Binance,NEIROEUR,NEIROEUR,Other,398517.28961258,Low Volume
Binance,ASTRBUSD,ASTRBUSD,Other,397598.60925,Low Volume
Binance,OCEANUSDT,OCEAN,USDT,397142.0297,Low Volume
Binance,MAGICBUSD,MAGICBUSD,Other,396878.07681,Low Volume
Binance,SHIBTUSD,SHIBTUSD,Other,396835.19072585,Low Volume
Binance,BNXBUSD,BNXBUSD,Other,396248.95229,Low Volume
Binance,BARBUSD,BARBUSD,Other,396121.01403,Low Volume
Binance,ALCXUSDT,ALCX,USDT,395925.660513,Low Volume
Binance,CITYUSDT,CITY,USDT,395826.84391,Low Volume
Binance,ATMBUSD,ATMBUSD,Other,395525.82523,Low Volume
Binance,STEEMUSDT,STEEM,USDT,394782.43343,Low Volume
Binance,XAIFDUSD,XAIFDUSD,Other,394025.61317,Low Volume
Binance,DOCKBUSD,DOCKBUSD,Other,393457.89715,Low Volume
Binance,ORNBUSD,ORNBUSD,Other,391974.47809,Low Volume
Binance,VELODROMEUSDT,VELODROME,USDT,390696.27527,Low Volume
Binance,WINUSDT,WIN,USDT,390507.76059529,Low Volume
Binance,QNTBUSD,QNTBUSD,Other,390275.8149,Low Volume
Binance,MATICGBP,MATICGBP,Other,390121.22905,Low Volume
Binance,KNCBUSD,KNCBUSD,Other,389894.2395,Low Volume
Binance,REEFUSDT,REEF,USDT,389266.024341,Low Volume
Binance,UNFIUSDT,UNFI,USDT,389135.2309,Low Volume
Binance,LEVERUSDT,LEVER,USDT,388103.817578,Low Volume
Binance,MKRBUSD,MKRBUSD,Other,388093.9207,Low Volume
Binance,IQUSDT,IQ,USDT,387709.980717,Low Volume
Binance,MORPHOUSDC,MORPHOUSDC,Other,387259.75542,Low Volume
Binance,COSUSDT,COS,USDT,386734.2367482,Low Volume
Binance,FRONTTUSD,FRONTTUSD,Other,386649.2577,Low Volume
Binance,UNIEUR,UNIEUR,Other,385929.56572,Low Volume
Binance,RSRUSDC,RSRUSDC,Other,385134.4857299,Low Volume
Binance,BSWBUSD,BSWBUSD,Other,384778.37258,Low Volume
Binance,MULTIBUSD,MULTIBUSD,Other,381925.196599,Low Volume
Bybit,ZENTUSDT,ZENT,USDT,380946.8175,Low Volume
Binance,VIBUSDT,VIB,USDT,380611.67365,Low Volume
Binance,IRISUSDT,IRIS,USDT,379455.50186,Low Volume
Bybit,CROSSUSDT,CROSS,USDT,379394.2953,Low Volume
Binance,DEGOBUSD,DEGOBUSD,Other,379357.18397,Low Volume
Binance,CHRBUSD,CHRBUSD,Other,379349.0539,Low Volume
Binance,TVKBUSD,TVKBUSD,Other,378930.12446,Low Volume
Binance,STPTBUSD,STPTBUSD,Other,378402.124747,Low Volume
Binance,MOVRBUSD,MOVRBUSD,Other,378279.288235,Low Volume
Binance,OOKIBUSD,OOKIBUSD,Other,377703.223837,Low Volume
Bybit,AGIUSDT,AGI,USDT,377344.6714,Low Volume
Binance,ADAGBP,ADAGBP,Other,376566.05714,Low Volume
Binance,MEUSDC,MEUSDC,Other,376234.36212,Low Volume
Bybit,XCHUSDT,XCH,USDT,376092.0479,Low Volume
Binance,KEYBUSD,KEYBUSD,Other,375820.273872,Low Volume
Binance,DATABUSD,DATABUSD,Other,375157.400156,Low Volume
Binance,ARPABUSD,ARPABUSD,Other,375127.713704,Low Volume
Binance,UMABUSD,UMABUSD,Other,374648.7139,Low Volume
Bybit,MNTPERP,MNTPERP,USDT,374477.2315,Low Volume
Bybit,ELXUSDT,ELX,USDT,374202.6749,Low Volume
Binance,WINGBUSD,WINGBUSD,Other,374167.0429,Low Volume
Binance,PROSBUSD,PROSBUSD,Other,372342.7459,Low Volume
Binance,BALBUSD,BALBUSD,Other,371781.70883,Low Volume
Binance,FIOBUSD,FIOBUSD,Other,371724.35627,Low Volume
Binance,PHBBUSD,PHBBUSD,Other,371703.294,Low Volume
Binance,C98BUSD,C98BUSD,Other,371348.57954,Low Volume
Binance,GLMBUSD,GLMBUSD,Other,371237.26789,Low Volume
Binance,EOSEUR,EOSEUR,Other,370863.023,Low Volume
Binance,GHSTBUSD,GHSTBUSD,Other,370444.3615,Low Volume
Binance,DCRUSDT,DCR,USDT,370139.62245,Low Volume
Binance,FORUSDT,FOR,USDT,369393.67526,Low Volume
Binance,AMBUSDT,AMB,USDT,369169.95853,Low Volume
Binance,CELRUSDT,CELR,USDT,369096.4213772,Low Volume
Binance,BETABUSD,BETABUSD,Other,369081.51143,Low Volume
Binance,ALCXBUSD,ALCXBUSD,Other,368742.657661,Low Volume
Binance,SRMBUSD,SRMBUSD,Other,368465.652495,Low Volume
Binance,KP3RUSDT,KP3R,USDT,367918.2188,Low Volume
Binance,TRUMPEUR,TRUMPEUR,Other,367450.642229,Low Volume
Binance,AUDIOBUSD,AUDIOBUSD,Other,367370.1577,Low Volume
Binance,OGNUSDT,OGN,USDT,367221.1505,Low Volume
Binance,SUIEUR,SUIEUR,Other,366687.88024,Low Volume
Binance,LRCUSDT,LRC,USDT,365913.5071,Low Volume
Binance,FLUXBUSD,FLUXBUSD,Other,365899.815693,Low Volume
Binance,CKBBUSD,CKBBUSD,Other,365616.291696,Low Volume
Binance,ICXBUSD,ICXBUSD,Other,365220.41484,Low Volume
Binance,API3BUSD,API3BUSD,Other,365159.47469,Low Volume
Binance,FIROBUSD,FIROBUSD,Other,363756.2573,Low Volume
Binance,XVSUSDT,XVS,USDT,363302.3911,Low Volume
Binance,SUNBUSD,SUNBUSD,Other,363261.52495,Low Volume
Binance,AMPBUSD,AMPBUSD,Other,361464.46893,Low Volume
Binance,DOTGBP,DOTGBP,Other,360992.7312,Low Volume
Binance,ACTEUR,ACTEUR,Other,360905.93658,Low Volume
Binance,NILFDUSD,NILFDUSD,Other,360859.42424,Low Volume
Binance,XTZBUSD,XTZBUSD,Other,359945.0421,Low Volume
Binance,RAREBUSD,RAREBUSD,Other,359880.77668,Low Volume
Binance,SANDBUSD,SANDBUSD,Other,359809.8573,Low Volume
Binance,TWTBUSD,TWTBUSD,Other,359555.9728,Low Volume
Binance,PERLUSDT,PERL,USDT,359284.384562,Low Volume
Binance,NULSBUSD,NULSBUSD,Other,359002.359,Low Volume
Binance,OSMOBUSD,OSMOBUSD,Other,358926.25114,Low Volume
Bybit,LTCPERP,LTCPERP,USDT,358893.867,Low Volume
Binance,SFPUSDT,SFP,USDT,357137.6964,Low Volume
Binance,SUSHIBUSD,SUSHIBUSD,Other,357073.933,Low Volume
Binance,ETHDAI,ETHDAI,Other,356668.72625,Low Volume
Binance,RNDRUSDC,RNDRUSDC,Other,356607.43067,Low Volume
Binance,FRONTBUSD,FRONTBUSD,Other,356410.0571,Low Volume
Binance,MDTBUSD,MDTBUSD,Other,356398.357783,Low Volume
Binance,FARMBUSD,FARMBUSD,Other,355955.29326,Low Volume
Binance,MOVEFDUSD,MOVEFDUSD,Other,355489.69476,Low Volume
Binance,HFTBUSD,HFTBUSD,Other,354633.92158,Low Volume
Binance,RPLBUSD,RPLBUSD,Other,354294.7677,Low Volume
Binance,THETAEUR,THETAEUR,Other,354192.2709,Low Volume
Binance,SANDAUD,SANDAUD,Other,354064.357,Low Volume
Binance,CITYBUSD,CITYBUSD,Other,353091.75014,Low Volume
Binance,MATICTUSD,MATICTUSD,Other,353042.98216,Low Volume
Binance,COMPBUSD,COMPBUSD,Other,352842.20378,Low Volume
Binance,BCHTUSD,BCHTUSD,Other,352806.8484,Low Volume
Binance,KAVABUSD,KAVABUSD,Other,352529.1322,Low Volume
Binance,AGIXFDUSD,AGIXFDUSD,Other,350929.0162,Low Volume
Binance,FORBUSD,FORBUSD,Other,350673.04371,Low Volume
Binance,MOBUSDT,MOB,USDT,350633.643459,Low Volume
Binance,COSBUSD,COSBUSD,Other,350485.856156,Low Volume
Binance,LINKGBP,LINKGBP,Other,349946.11741,Low Volume
Binance,MCBUSD,MCBUSD,Other,349770.317684,Low Volume
Binance,OMBUSD,OMBUSD,Other,349141.59923,Low Volume
Binance,TSTFDUSD,TSTFDUSD,Other,349069.756899,Low Volume
Binance,CLVUSDT,CLV,USDT,349014.844454,Low Volume
Binance,KDABUSD,KDABUSD,Other,348929.56609,Low Volume
Binance,CTKBUSD,CTKBUSD,Other,348718.626,Low Volume
Binance,ENJEUR,ENJEUR,Other,347402.04691,Low Volume
Binance,BELBUSD,BELBUSD,Other,347004.21775,Low Volume
Binance,JUVBUSD,JUVBUSD,Other,346681.66884,Low Volume
Binance,DENTUSDT,DENT,USDT,346352.786432,Low Volume
Binance,GMTAUD,GMTAUD,Other,346232.64835,Low Volume
Binance,DAREUR,DAREUR,Other,345020.6264,Low Volume
Binance,HOOKBUSD,HOOKBUSD,Other,344895.13766,Low Volume
Binance,USTCFDUSD,USTCFDUSD,Other,344529.95134,Low Volume
Binance,VOXELBUSD,VOXELBUSD,Other,344193.2718,Low Volume
Binance,MBLBUSD,MBLBUSD,Other,344162.568909,Low Volume
Binance,ASRBUSD,ASRBUSD,Other,344026.8726,Low Volume
Binance,FXSBUSD,FXSBUSD,Other,341714.5254,Low Volume
Binance,SFPBUSD,SFPBUSD,Other,341626.6085,Low Volume
Binance,QTUMBUSD,QTUMBUSD,Other,341218.2708,Low Volume
Binance,ACXFDUSD,ACXFDUSD,Other,341014.6997,Low Volume
Binance,ARBUSD,ARBUSD,Other,340945.122,Low Volume
Binance,TUSDUSDT,TUSD,USDT,340414.0773,Low Volume
Bybit,ZRCUSDT,ZRC,USDT,340217.2623,Low Volume
Binance,MULTIUSDT,MULTI,USDT,340180.592301,Low Volume
Binance,NOTEUR,NOTEUR,Other,339833.70056,Low Volume
